sharpness,brightness,contrast,falloff,saturation
0.0001805728388717398,0.33149752020835876,0.08213353902101517,0.11984667181968689,0.8728277087211609
0.0009195393649861217,0.4338996112346649,0.13362058997154236,0.2274349331855774,0.6775873303413391
0.0001101378511521034,0.3219948410987854,0.06023436039686203,0.06987962126731873,0.8902724981307983
0.00020220244186930358,0.40683960914611816,0.05839654058218002,0.06228739023208618,0.9382490515708923
8.553953375667334e-05,0.31237563490867615,0.05740887299180031,0.03316161036491394,0.8581202030181885
0.00031176363700069487,0.37813428044319153,0.08966562151908875,0.1120513379573822,0.8094527125358582
0.0006461960729211569,0.23457446694374084,0.07841026037931442,0.13372920453548431,0.7588323354721069
0.00013936252798885107,0.3732162117958069,0.07397261261940002,0.09326595067977905,0.8217359185218811
0.0006980836042203009,0.5234354138374329,0.14564384520053864,0.2829038202762604,0.5677723288536072
0.00010515363828744739,0.2256777584552765,0.0608120895922184,0.037201955914497375,0.8717404007911682
0.0001142374676419422,0.28365007042884827,0.04976998642086983,0.04869040846824646,0.893020749092102
6.906269845785573e-05,0.30408772826194763,0.04930081218481064,0.05753052234649658,0.9756487011909485
0.0007496581529267132,0.5504893660545349,0.09402261674404144,0.1543932855129242,0.7363660335540771
0.0005335061578080058,0.43874210119247437,0.1156097799539566,0.22050446271896362,0.7656100392341614
0.0003606722748372704,0.4763259291648865,0.12797187268733978,0.11577066779136658,0.6793231964111328
5.692444392479956e-05,0.1872234046459198,0.07691365480422974,0.03432685136795044,0.8533274531364441
0.0005778986378572881,0.4815267026424408,0.06911209970712662,0.08139771223068237,0.7694122195243835
0.00014703419583383948,0.31608685851097107,0.11288837343454361,0.048211634159088135,0.7909917235374451
0.00019286431779619306,0.4420415461063385,0.07257027924060822,0.06898367404937744,0.7701054811477661
0.00040192712913267314,0.4200776219367981,0.12711817026138306,0.16102609038352966,0.5850744247436523
0.0006341034895740449,0.2542727589607239,0.07754842936992645,0.12118998169898987,0.7730907797813416
0.0003185188106726855,0.4106593132019043,0.13526731729507446,0.060914576053619385,0.709082841873169
0.0005099172703921795,0.26783129572868347,0.0819132924079895,0.12831199169158936,0.8281711339950562
0.0005321311764419079,0.40623584389686584,0.1039239764213562,0.03292009234428406,0.6512957215309143
0.00021631066920235753,0.3701252341270447,0.07733267545700073,0.08275032043457031,0.8513513207435608
0.0006236335611902177,0.4662915766239166,0.14593249559402466,0.08966377377510071,0.6780713796615601
0.0002384062681812793,0.3057023882865906,0.08156663179397583,0.10463517904281616,0.8699455857276917
0.0005530549096874893,0.2958611249923706,0.06656572222709656,0.07296967506408691,0.8885071277618408
0.00015994691057130694,0.22420983016490936,0.07747558504343033,0.05540516972541809,0.886968731880188
0.000476201152196154,0.49018004536628723,0.09925619512796402,0.0808451771736145,0.6698279976844788
0.00029975766665302217,0.4133964478969574,0.0735945850610733,0.019909948110580444,0.7034472227096558
0.0001684036833466962,0.37385907769203186,0.08843738585710526,0.15077471733093262,0.8123543858528137
0.0004352875694166869,0.4780036211013794,0.10316421836614609,0.17929112911224365,0.7812265753746033
0.000275754980975762,0.41241320967674255,0.06819786876440048,0.04883629083633423,0.7995761036872864
0.0003144552174489945,0.3921292722225189,0.20532947778701782,0.32293176651000977,0.6464046835899353
0.00012934181722812355,0.5086222887039185,0.06953456252813339,0.061822474002838135,0.8266371488571167
0.00024250107526313514,0.38340726494789124,0.0913987010717392,0.08884328603744507,0.8829768896102905
0.0005599281284958124,0.5628589391708374,0.11519262194633484,0.17227202653884888,0.7320213913917542
0.0002291488490300253,0.3273022174835205,0.07338637113571167,0.12109634280204773,0.9500990509986877
0.00035703915636986494,0.27020853757858276,0.08663517236709595,0.09641735255718231,0.6786362528800964
0.0005364495445974171,0.5276442766189575,0.12661053240299225,0.18773621320724487,0.5939956307411194
0.000461026793345809,0.4889504015445709,0.07857237756252289,0.11353126168251038,0.7514610886573792
7.018836186034605e-05,0.3557926416397095,0.07299090176820755,0.09643745422363281,0.9589803814888
0.0005176546983420849,0.5200146436691284,0.09706521779298782,0.1258004903793335,0.8372437357902527
0.0003110667166765779,0.35530900955200195,0.08794953674077988,0.12118417024612427,0.916810929775238
0.00023530074395239353,0.3232332170009613,0.07137902081012726,0.09066176414489746,0.8964751362800598
0.0006729196757078171,0.4886508584022522,0.13567706942558289,0.24413356184959412,0.6672247648239136
6.818873225711286e-05,0.29935386776924133,0.06053444370627403,0.09229317307472229,0.9124665856361389
0.00043165727402083576,0.48625990748405457,0.10414248704910278,0.16317123174667358,0.571897566318512
0.00019865653302986175,0.35136300325393677,0.09093348681926727,0.1263752281665802,0.8458598256111145
0.00018326951249036938,0.4332597553730011,0.06637923419475555,0.07706195116043091,0.8822100758552551
0.0001877849135780707,0.3291267156600952,0.06533008813858032,0.0749979317188263,0.9113741517066956
0.0005306704551912844,0.526782751083374,0.10477708280086517,0.1979491412639618,0.6425802111625671
0.00013919213961344212,0.33225828409194946,0.06414861232042313,0.06948861479759216,0.7262212038040161
9.923506149789318e-05,0.3185749053955078,0.06555736064910889,0.018383294343948364,0.7622707486152649
0.0006205965182743967,0.44719037413597107,0.11481687426567078,0.1603383719921112,0.6826314926147461
0.00011929500760743394,0.24366888403892517,0.057717662304639816,0.016409188508987427,0.8277013301849365
0.0005464399582706392,0.5519262552261353,0.09136687964200974,0.15139484405517578,0.7447366714477539
9.951637912308797e-05,0.432331919670105,0.05569172650575638,0.057499319314956665,0.9208326935768127
0.0005539186531677842,0.45230618119239807,0.11757015436887741,0.06490015983581543,0.7206854820251465
0.0005392646417021751,0.5693147778511047,0.06449349224567413,0.07760095596313477,0.7257179617881775
0.0003039188450202346,0.42772653698921204,0.0807429626584053,0.10779157280921936,0.8457012176513672
0.0006750611937604845,0.5134010910987854,0.13089126348495483,0.19967621564865112,0.751629114151001
